BookID,BorrowingID,BorrowerID,BorrowDate,ReturnDate
0896,00213,1212,2020-06-25,2020-07-06
0896,01035,0936,2007-02-05,2007-02-16
0896,01146,0938,2002-10-08,2002-10-21
0897,00929,1412,2011-07-21,2011-08-14
0897,01631,1256,2017-04-01,2017-04-22
0897,02347,0600,2007-11-28,2007-12-16
0898,00318,0338,2006-04-15,2006-05-06
0898,01132,1326,2007-04-05,
0898,01473,1149,2012-02-16,2012-02-19
0898,01844,0897,2008-09-13,2008-10-01
0898,02829,0280,2014-08-24,2014-08-28
0899,01497,0137,2002-04-28,2002-05-16
0900,00195,0865,2021-02-07,2021-02-25
0900,01490,0657,2013-04-07,2013-04-21
0900,02024,0016,2008-05-16,2008-06-08
0901,01503,0027,2005-07-25,2005-07-29
0901,01565,0214,2010-09-22,2010-10-15
0902,00181,1008,2010-08-24,2010-09-16
0902,00771,0784,2009-09-01,2009-10-01
0902,02055,0470,2008-10-03,2008-10-17
0902,02140,1413,2009-09-25,2009-10-23
0902,02715,1282,2013-06-25,2013-06-29
0902,02862,1306,2020-09-18,2020-10-17
0903,00442,0477,2022-05-26,2022-06-25
0903,01018,1447,2013-09-04,2013-09-17
0903,01031,0446,2003-06-08,2003-06-30
0903,02219,0750,2009-01-23,2009-01-27
0904,00155,0326,2012-03-08,2012-03-16
0904,00868,1030,2003-09-22,2003-10-10
0904,01765,1105,2018-11-01,2018-11-17
0904,02610,0486,2022-05-26,
0905,02308,0133,2008-10-14,2008-10-25
0906,00222,0942,2005-03-22,2005-04-05
0906,01352,0255,2014-06-07,2014-06-20
0906,02577,1020,2018-07-16,2018-07-18
0906,02794,1137,2020-07-02,2020-08-01
0907,01480,0039,2004-06-02,2004-06-03
0907,02480,1034,2003-01-15,2003-01-19
0908,00604,0707,2013-09-22,2013-10-20
0908,02243,0372,2009-03-06,2009-04-02
0908,02932,1496,2006-02-16,2006-02-18
0909,00409,1182,2011-09-06,2011-09-11
0909,00558,0019,2004-10-24,2004-11-18
0909,01548,0307,2017-05-16,2017-05-31
0909,01700,0270,2018-01-12,2018-01-18
0909,02990,1398,2007-12-13,2007-12-21
0910,02484,1498,2013-10-06,2013-10-14
0911,01902,0895,2021-10-13,2021-10-20
0911,02939,0666,2003-12-15,2003-12-18
0912,01723,1487,2005-05-10,2005-05-26
0912,02224,0793,2006-04-10,2006-04-26
0912,02639,0062,2016-01-26,2016-02-03
0913,00513,1362,2013-11-27,2013-12-24
0913,00803,1181,2022-11-04,2022-11-30
0913,02521,0792,2005-08-24,2005-08-28
0914,00203,0770,2011-10-13,2011-10-29
0914,01317,0177,2007-03-17,2007-04-13
0914,01597,1003,2003-01-01,2003-01-09
0916,00079,0905,2005-07-06,2005-07-24
0916,01283,0687,2011-10-04,2011-11-01
0917,00109,0266,2020-11-07,2020-11-21
0917,02202,1177,2018-05-26,2018-06-22
0917,02288,0535,2016-03-24,2016-04-16
0917,02575,1374,2019-02-02,2019-02-24
0918,00406,0479,2018-11-04,2018-11-10
0918,02590,0401,2006-08-24,2006-09-11
0920,00065,1453,2008-07-09,2008-07-28
0920,00330,1451,2004-07-26,2004-08-24
0920,00459,0016,2014-01-18,2014-02-13
0920,01554,0456,2022-05-28,
0921,00856,0217,2020-02-27,2020-03-22
0921,01219,1025,2013-10-25,2013-11-04
0921,01581,0191,2013-03-07,2013-03-31
0921,02252,1017,2005-10-09,2005-11-01
0922,00217,0866,2010-11-11,2010-11-27
0922,01970,0092,2011-03-21,2011-03-27
0923,02321,1158,2015-12-12,2016-01-05
0924,02782,1363,2019-10-05,2019-10-27
0925,01115,0616,2007-12-12,2007-12-19
0926,00781,0844,2011-07-02,2011-07-05
0926,02187,0033,2010-11-14,2010-11-24
0927,00649,0093,2018-09-03,
0927,01623,0782,2014-07-10,2014-07-23
0928,02302,1190,2022-02-20,2022-03-20
0928,02779,0550,2015-01-23,2015-02-12
0929,00651,1408,2016-05-24,2016-06-22
0929,00885,1012,2007-11-26,2007-12-21
0929,01833,0099,2019-12-08,2019-12-17
0932,00321,0721,2017-05-28,2017-06-18
0932,00392,1073,2013-10-06,2013-11-01
0932,01271,0372,2022-07-15,2022-08-07
0932,02071,1364,2021-02-01,2021-02-16
0933,01967,0704,2003-03-11,2003-04-05
0933,02259,1496,2022-07-26,2022-08-12
0933,02760,0374,2019-03-06,2019-03-27
0933,02844,0371,2005-02-24,2005-03-13
0934,02153,0866,2020-10-08,2020-10-18
0934,02414,1134,2007-11-23,2007-11-28
0935,00269,0180,2006-09-15,2006-10-03
0935,00396,0659,2010-07-18,2010-08-05
0935,01327,0120,2015-02-12,2015-02-17
0935,02211,1488,2008-04-21,2008-05-10
0935,02418,0086,2010-10-08,2010-10-18
0936,00674,0560,2020-05-01,2020-05-23
0936,00745,0581,2015-07-17,2015-08-09
0936,02112,1122,2013-11-23,2013-12-05
0936,02547,0653,2007-12-28,2008-01-12
0936,02565,0425,2002-11-24,2002-11-29
0937,02700,0913,2010-04-14,2010-04-17
0938,02419,0323,2016-08-19,2016-08-28
0939,00548,0064,2012-02-07,2012-03-02
0940,00362,1132,2020-12-09,2020-12-10
0940,00466,0958,2010-04-17,2010-05-11
0940,01239,1225,2020-03-24,2020-04-23
0940,02068,0127,2020-08-23,2020-08-26
0940,02563,0734,2003-06-22,2003-07-15
0941,00387,0134,2007-12-27,2008-01-18
0941,00612,0293,2016-04-21,2016-05-07
0941,02088,1266,2009-05-08,2009-05-23
0941,02800,0509,2004-03-12,2004-03-24
0942,00617,0419,2016-04-12,2016-04-29
0942,00723,0354,2009-10-16,2009-10-27
0942,01204,0431,2003-05-16,2003-06-06
0942,01536,0467,2017-05-12,2017-05-19
0943,00132,1006,2013-08-10,2013-09-09
0943,00870,0682,2017-05-12,2017-05-21
0943,02792,1453,2013-01-10,2013-01-29
0945,02280,1330,2008-03-01,2008-03-30
0946,02502,1318,2011-07-28,2011-08-20
0947,00050,0908,2022-09-07,2022-09-27
0947,01339,0658,2020-10-02,2020-11-01
0947,01539,0750,2006-06-14,2006-06-20
0947,01659,0181,2003-05-11,2003-05-25
0947,02771,0032,2003-10-08,2003-10-13
0947,02898,1390,2014-01-01,2014-01-22
0948,00448,1407,2019-09-01,2019-09-25
0948,02777,0717,2016-05-16,
0950,00961,0423,2002-12-24,2003-01-07
0950,01578,1172,2008-07-27,2008-08-04
0950,01808,0671,2002-01-18,2002-02-03
0950,02383,1168,2015-09-14,2015-10-08
0950,02908,0783,2020-06-15,2020-07-03
0951,00419,0660,2004-10-11,2004-10-30
0951,01133,1191,2002-07-22,2002-08-07
0951,01368,0484,2016-07-21,2016-08-10
0951,02063,0291,2009-02-04,
0951,02633,1042,2011-03-22,2011-04-03
0953,00928,1441,2019-11-19,2019-12-18
0953,01585,1210,2003-03-09,2003-03-14
0953,02094,0023,2021-05-13,2021-05-19
0953,02296,1383,2011-12-20,2011-12-28
0953,02380,0703,2003-07-15,2003-07-16
0954,01274,0715,2004-05-20,2004-06-04
0954,02848,0487,2018-08-07,2018-08-08
0955,00085,1036,2002-12-20,2003-01-03
0955,01927,1161,2013-04-19,2013-05-17
0956,00250,0112,2018-04-21,2018-04-30
0956,00333,0167,2014-11-03,2014-11-10
0956,00921,1282,2014-09-28,2014-10-02
0956,01954,0224,2004-01-15,2004-01-31
0956,02487,1297,2015-12-06,2015-12-24
0956,02607,0034,2014-08-18,2014-09-15
0957,00452,0064,2021-08-24,2021-09-18
0957,00907,1334,2009-02-03,2009-02-09
0957,01843,0315,2013-09-04,2013-09-22
0957,01969,0911,2019-01-28,2019-02-20
0957,02272,0488,2006-02-06,2006-02-21
0957,02423,0534,2002-11-28,2002-12-14
0958,00587,0003,2006-12-06,2006-12-29
0958,02334,1253,2019-07-02,2019-07-22
0959,00097,1408,2014-05-17,2014-05-28
0959,01699,0258,2002-02-09,2002-02-12
0959,01863,1456,2011-08-11,2011-09-02
0960,00621,0035,2013-10-27,2013-11-21
0960,01396,0640,2015-12-11,2016-01-06
0960,01534,0684,2007-02-17,2007-03-08
0960,02336,0808,2017-08-28,2017-08-31
0962,00165,0884,2013-04-04,2013-04-11
0962,01491,0394,2022-10-25,2022-10-27
0962,02232,0529,2021-07-20,2021-08-10
0963,00574,0998,2015-03-26,2015-03-29
0963,02029,1351,2004-08-23,2004-08-30
0964,01656,0465,2007-06-21,2007-07-12
0965,02132,0551,2017-07-17,2017-07-24
0965,02998,1399,2009-01-06,2009-01-17
0966,00161,0922,2009-09-05,2009-10-04
0966,01790,1257,2009-10-27,2009-10-30
0966,02850,0964,2016-12-01,2016-12-06
0967,00144,0300,2003-05-13,2003-05-30
0967,00909,0564,2006-11-04,2006-11-30
0969,00156,1103,2005-03-26,2005-03-29
0969,00550,0231,2008-07-03,2008-07-27
0969,00573,0141,2021-06-13,2021-06-30
0969,01574,1283,2006-02-01,2006-02-23
0969,02503,1229,2020-04-05,2020-04-16
0969,02803,0345,2015-07-03,2015-07-17
0970,00343,0427,2014-05-05,2014-05-16
0971,00512,1185,2017-03-13,2017-04-09
0971,00940,0118,2002-12-14,2002-12-17
0972,00084,1050,2013-10-18,2013-11-13
0972,01047,1373,2020-07-10,2020-07-16
0972,01461,1087,2005-03-11,2005-03-29
0972,01769,1271,2013-12-09,2014-01-03
0973,01666,0493,2006-12-23,2006-12-28
0974,01373,1288,2016-12-22,2017-01-14
0975,01250,0695,2006-10-20,2006-11-15
0975,02858,0511,2011-11-10,2011-11-19
0976,02853,1494,2002-03-16,2002-04-04
0977,00335,0615,2005-10-04,2005-11-01
0977,01809,1433,2020-01-28,2020-02-24
0977,02344,1170,2019-03-14,2019-04-08
0977,02417,0790,2003-09-14,2003-09-28
0978,00662,0584,2017-10-11,2017-10-24
0978,02410,0725,2006-08-16,2006-09-05
0978,02919,1153,2017-09-12,2017-10-11
0979,00036,0648,2015-12-22,2016-01-02
0979,00059,0645,2008-06-05,2008-06-22
0979,01173,0889,2011-04-21,2011-05-13
0979,01454,0773,2016-02-21,2016-03-07
0979,02375,0771,2003-01-27,2003-02-01
0979,02660,0602,2020-04-11,2020-05-05
0980,00728,1499,2013-12-15,2014-01-13
0980,01026,0541,2008-08-02,2008-09-01
0980,01107,1048,2009-04-02,2009-04-27
0980,02065,1043,2014-02-27,2014-02-28
0980,02113,0534,2007-06-01,2007-06-25
0980,02725,0822,2016-03-11,2016-03-15
0981,00136,1432,2020-09-20,2020-09-22
0981,02402,0955,2004-05-28,2004-06-12
0981,02982,0555,2018-06-14,2018-06-20
0982,01462,0491,2007-12-27,2008-01-25
0983,01316,1264,2017-10-19,2017-11-08
0983,01361,1269,2003-06-03,2003-06-28
0983,01673,0442,2014-07-16,2014-07-17
0983,01987,1090,2017-01-21,2017-02-19
0983,02172,1348,2009-11-17,2009-12-05
0983,02953,0886,2017-10-01,2017-10-02
0984,01830,0010,2019-04-16,2019-04-22
0985,00372,1105,2012-12-21,2012-12-26
0985,00400,0420,2002-09-23,2002-09-30
0985,02555,0770,2013-05-06,2013-05-11
0985,02811,0941,2008-01-28,2008-02-26
0985,02879,1324,2006-12-10,2007-01-01
0986,00483,0206,2011-08-03,2011-08-28
0986,01230,1414,2007-01-22,2007-02-13
0986,02678,0692,2018-07-28,2018-08-22
0987,00022,0400,2018-10-08,2018-10-17
0987,00732,0314,2005-03-11,2005-03-30
0987,01039,0384,2013-11-08,2013-11-28
0988,00094,0357,2007-03-16,2007-04-11
0988,01005,0187,2009-05-25,2009-06-02
0988,02405,0755,2011-01-28,2011-02-25
0989,00115,0762,2006-08-05,2006-08-28
0989,00730,1144,2007-07-02,2007-07-24
0989,00935,0702,2010-07-18,2010-08-07
0989,01401,0934,2016-11-23,2016-12-14
0989,02839,1002,2020-08-25,2020-09-20
0990,00501,0365,2002-07-07,2002-07-31
0990,01077,1115,2004-04-12,2004-05-12
0990,02078,0691,2010-11-03,2010-11-22
0991,02200,0310,2017-08-18,2017-08-29
0991,02945,1233,2010-03-22,2010-04-18
0992,00082,0217,2018-11-10,2018-11-21
0992,02382,1400,2007-05-05,2007-05-15
0992,02645,0373,2009-07-07,2009-07-13
0993,00300,1170,2022-01-22,2022-02-09
0994,00744,1237,2002-03-26,2002-04-19
0994,01305,0468,2008-02-12,2008-02-22
0995,01156,0845,2003-03-23,2003-04-05
0995,01544,0128,2022-10-20,2022-11-08
0995,02096,1151,2005-09-23,2005-10-09
0995,02389,0284,2004-02-03,2004-03-01
0995,02630,0076,2017-08-09,2017-08-15
0996,00361,0170,2007-11-02,2007-11-14
0996,00741,0064,2003-06-19,2003-07-14
0996,01353,1479,2003-06-04,2003-07-04
0996,01916,1185,2006-03-01,2006-03-21
0996,02492,1068,2012-12-20,2013-01-13
0997,00594,0032,2019-12-03,2019-12-11
0997,02095,0134,2011-02-12,2011-03-13
0997,02364,0823,2006-06-21,2006-07-04
0998,00319,1178,2017-02-18,2017-03-20
0998,01333,0531,2004-09-13,2004-10-06
0999,00042,1185,2004-04-23,2004-05-14
0999,00407,1407,2004-04-01,2004-04-02
0999,00752,0201,2002-02-28,2002-03-19
0999,01265,1490,2022-06-05,2022-06-23
0999,01693,0175,2021-11-26,2021-12-03
0999,02674,0284,2018-12-01,2018-12-05
1000,00778,0767,2020-11-10,2020-11-14
1000,00933,1180,2021-11-27,2021-12-20
1000,02425,1226,2008-04-24,2008-05-12
1000,02909,1453,2016-06-01,
1001,00632,0040,2013-04-06,2013-04-11
1001,01661,0089,2020-10-12,2020-10-23
1002,02091,0031,2007-07-22,2007-07-29
1002,02309,0733,2015-08-08,2015-09-06
1002,02895,0749,2021-01-06,2021-01-11
1003,00299,0737,2009-12-28,2010-01-13
1003,01919,0362,2013-03-14,2013-04-11
1004,02119,1019,2021-11-11,2021-11-12
1004,02444,0208,2020-09-18,2020-09-23
1004,02731,1440,2005-11-12,2005-11-24
1005,00218,0167,2018-10-03,2018-10-15
1005,00792,0406,2016-12-08,2016-12-23
1005,01933,0910,2017-12-26,2017-12-27
1006,00073,1084,2012-03-28,2012-04-04
1006,02651,1035,2015-11-14,2015-11-18
1007,00821,0192,2009-04-27,2009-05-14
1007,01531,0907,2005-03-10,2005-03-16
1007,01605,1096,2011-02-12,2011-02-22
1007,02010,0069,2021-08-20,2021-09-14
1007,02248,1446,2010-01-13,2010-02-02
1007,02388,1115,2019-02-28,2019-03-19
1008,01420,0996,2003-05-10,2003-06-06
1009,00226,0767,2005-04-25,2005-05-09
1009,01476,1086,2002-12-25,2003-01-05
1009,02006,0716,2013-01-15,2013-02-13
1010,00051,1125,2002-05-14,2002-05-19
1010,00541,1315,2010-07-16,2010-07-28
1011,01032,0176,2012-08-20,2012-09-18
1011,02872,0265,2011-07-02,2011-07-12
1012,01167,1164,2019-05-18,2019-06-10
1012,01357,0944,2020-08-28,2020-08-29
1012,01504,1033,2002-02-09,2002-02-21
1012,02235,1073,2015-09-16,2015-09-19
1013,00864,0564,2014-07-28,2014-08-18
1013,00882,1052,2011-11-15,2011-12-03
1013,01238,0235,2014-05-15,2014-05-30
1013,01729,0591,2019-01-27,2019-02-08
1014,01008,0863,2010-09-24,2010-09-25
1014,01095,0320,2008-06-06,2008-06-09
1014,01637,1390,2011-06-03,2011-07-03
1014,02011,0220,2014-04-27,2014-05-26
1014,02860,1492,2016-07-04,2016-08-03
1015,02859,1474,2007-08-21,2007-08-26
1016,01120,1273,2005-05-22,2005-05-29
1016,02191,0717,2006-08-09,2006-08-29
1016,02322,1397,2009-02-03,2009-02-21
1017,00804,1122,2002-04-25,2002-05-25
1017,02066,1248,2020-04-06,2020-05-01
1018,00006,0728,2022-11-22,2022-12-17
1019,00003,0784,2022-10-09,2022-11-08
1019,01010,0056,2020-11-24,2020-11-27
1019,01782,1343,2003-05-16,2003-06-09
1019,02002,0741,2010-08-16,2010-09-10
1020,00713,0812,2017-08-28,2017-09-06
1020,01736,0467,2004-10-05,2004-10-12
1021,01096,0455,2022-11-20,2022-12-08
1021,01805,0120,2013-10-19,2013-11-04
1021,01874,0298,2020-10-25,2020-11-02
1021,02062,0290,2018-09-01,2018-09-30
1021,02842,1207,2013-07-14,2013-07-18
1022,00076,1399,2004-08-06,2004-08-16
1022,00385,1257,2022-08-07,2022-08-31
1022,00760,0865,2010-09-26,2010-09-27
1022,02051,0380,2019-08-02,2019-08-28
1022,02431,0809,2020-07-16,2020-08-09
1024,00999,0092,2018-10-27,2018-10-31
1025,02496,0605,2017-05-19,2017-06-15
1026,01158,0158,2020-01-01,2020-01-13
1026,01601,1407,2002-08-25,2002-09-14
1026,02061,0706,2007-11-19,2007-12-15
1026,02079,0563,2021-04-19,2021-04-25
1026,02152,0553,2002-06-13,2002-06-20
1027,00183,0769,2012-07-17,2012-08-07
1027,00774,0368,2010-10-14,2010-10-26
1028,01869,1096,2020-09-04,2020-09-11
1028,01915,0886,2010-12-26,2011-01-22
1028,02773,0769,2005-05-14,2005-06-12
1029,01170,0759,2003-09-05,2003-09-12
1029,02450,1176,2004-11-11,2004-11-20
1029,02453,1398,2020-07-03,2020-07-24
1030,00568,0409,2009-06-15,2009-06-24
1030,02217,0590,2008-04-27,2008-05-25
1030,02255,0960,2017-08-11,2017-08-31
1031,01546,0987,2017-12-12,2017-12-13
1031,02081,1265,2021-01-12,2021-01-25
1031,02214,0943,2008-04-07,2008-04-30
1031,02852,1174,2020-02-23,2020-02-27
1032,01777,1081,2004-02-09,2004-03-05
1033,00437,0004,2021-10-21,2021-10-30
1033,00467,0770,2004-09-16,2004-10-06
1033,00647,0500,2022-05-18,2022-05-31
1033,01385,0360,2018-07-05,2018-08-01
1033,01814,1193,2014-07-21,2014-08-15
1033,02624,0682,2014-10-09,2014-11-04
1034,00002,1174,2002-01-20,2002-01-21
1034,01485,0282,2021-09-17,2021-10-12
1035,02622,0868,2011-04-01,2011-04-19
1036,00977,0580,2002-10-16,2002-11-13
1036,02360,1435,2021-11-17,2021-12-04
1036,02471,1063,2018-06-16,2018-07-16
1037,00140,1055,2005-12-11,2005-12-20
1037,02742,1451,2006-09-26,2006-10-20
1039,00283,0436,2005-03-25,2005-04-14
1039,00881,0002,2005-03-16,2005-04-06
1039,01556,0105,2006-02-02,2006-02-04
1040,02490,0814,2018-03-10,2018-03-26
1042,01165,1400,2017-11-01,2017-11-17
1043,00754,0228,2017-12-21,2018-01-19
1043,01083,1151,2017-06-17,2017-07-02
1043,01281,0780,2003-09-22,2003-10-17
1043,02573,0907,2015-10-28,2015-11-07
1043,02780,1323,2008-07-04,2008-07-22
1044,02836,0981,2013-03-23,2013-04-21
1045,00152,1237,2016-08-20,2016-09-18
1045,01715,0392,2022-02-27,2022-03-19
1046,00324,0727,2003-05-21,2003-06-05
1046,01030,1204,2017-10-13,2017-10-21
1046,01607,0905,2022-08-17,2022-08-21
1046,02570,0775,2007-02-12,2007-02-20
1047,02508,0428,2010-08-28,2010-09-11
1048,00480,0912,2015-08-22,2015-09-03
1049,00902,0590,2013-08-05,2013-08-25
1049,02688,0730,2017-05-13,2017-05-31
1050,02634,1183,2015-02-27,2015-03-12
1051,00496,1265,2017-07-09,2017-08-06
1051,01975,0796,2006-10-10,2006-10-20
1052,00735,0379,2009-06-07,2009-06-26
1052,01425,0389,2003-03-26,2003-04-16
1052,02999,1071,2004-06-11,2004-06-26
1053,00668,0617,2021-07-08,2021-07-10
1053,00973,1380,2016-07-10,2016-08-01
1053,01042,0341,2002-06-13,2002-06-20
1053,01512,0846,2008-03-01,2008-03-31
1053,01701,0795,2016-07-05,2016-07-06
1054,00389,0549,2015-01-17,2015-02-03
1054,00765,0757,2004-12-02,
1054,01169,1344,2003-11-17,2003-12-13
1054,02201,0511,2005-10-26,2005-11-04
1054,02481,0116,2007-07-24,2007-08-12
1055,01113,0202,2016-10-08,2016-10-11
1056,01125,0384,2016-05-01,2016-05-09
1056,01340,0258,2013-07-10,2013-07-21
1056,02826,0321,2009-08-01,2009-08-12
1057,00947,0980,2013-05-17,2013-05-29
1057,02231,0506,2004-05-20,2004-06-07
1057,02652,1485,2004-12-16,2005-01-11
1057,02861,0552,2020-02-20,2020-02-25
1057,02960,0750,2019-06-21,2019-07-08
1058,00221,1042,2012-05-05,2012-05-11
1058,00889,0889,2019-02-02,2019-02-16
1058,02128,0567,2002-04-28,2002-04-30
1058,02306,0164,2010-07-16,2010-08-05
1058,02332,0022,2016-12-19,2017-01-12
1058,02381,1019,2020-08-26,2020-09-16
1058,02666,1303,2021-03-11,
1059,01208,0625,2008-03-04,2008-03-15
1060,01798,1185,2010-06-12,2010-07-11
1061,01251,1296,2015-06-20,2015-06-26
1061,01273,0823,2016-03-22,2016-04-08
1061,01468,1266,2016-11-28,2016-11-30
1061,02819,1193,2020-04-22,2020-05-04
1062,00734,1209,2010-05-09,2010-05-23
1063,01178,1327,2020-11-15,2020-12-04
1063,01351,0214,2018-04-15,2018-04-29
1063,02212,1481,2016-12-21,2016-12-27
1064,00056,1173,2015-07-18,2015-08-03
1064,01983,1286,2016-06-24,2016-07-09
1064,02244,0458,2015-01-26,2015-02-01
1064,02599,0037,2010-11-24,2010-11-25
1065,00149,1078,2017-04-15,2017-04-28
1065,00891,0437,2015-03-01,2015-03-06
1066,00664,0104,2020-10-26,2020-11-16
1066,00702,0426,2018-02-19,2018-03-14
1066,01378,0290,2009-02-09,2009-02-24
1066,01677,1349,2012-08-20,2012-09-03
1067,00762,0715,2013-06-19,2013-07-10
1067,00837,0265,2005-12-16,2006-01-02
1067,00939,0689,2022-04-07,2022-04-19
1067,00950,1025,2014-03-19,2014-04-08
1067,01964,1408,2003-06-28,2003-07-20
1069,01639,0688,2013-12-19,2013-12-26
1069,02670,1073,2006-10-27,2006-11-09
1069,02891,0605,2007-05-17,2007-05-29
1070,01198,1049,2003-01-11,2003-01-15
1070,02039,1368,2004-01-23,2004-02-01
1070,02494,1334,2010-09-09,2010-09-30
1071,00095,0779,2005-12-24,2006-01-12
1071,00098,0488,2016-08-17,2016-09-16
1071,01149,0702,2004-02-20,2004-03-04
1071,01237,0866,2014-01-06,2014-01-20
1071,01567,1341,2005-08-26,2005-09-24
1071,01871,0006,2017-10-12,2017-10-21
1071,02437,0061,2020-04-05,2020-05-05
1072,00251,0443,2005-10-09,2005-10-12
1072,00579,0253,2019-08-20,2019-09-15
1072,00962,0812,2009-04-20,2009-05-15
1072,02641,0913,2017-09-19,2017-10-02
1073,00180,0721,2008-04-11,2008-05-01
1073,00417,1123,2004-07-03,2004-08-02
1073,00521,0916,2003-06-20,2003-07-20
1073,00780,0687,2014-06-10,2014-06-23
1073,01092,1253,2005-02-12,2005-02-26
1074,00016,0381,2019-12-03,2019-12-26
1074,02654,0390,2016-11-19,2016-12-05
1075,00530,1353,2012-03-20,2012-04-02
1075,01587,0708,2006-10-12,2006-11-08
1076,00978,0748,2002-05-01,2002-05-11
1076,01714,1131,2022-03-25,2022-04-03
1077,00131,0270,2018-08-04,2018-08-26
1077,01298,0806,2002-07-12,2002-08-04
1077,02254,0983,2009-01-22,2009-02-19
1078,02400,1125,2002-10-11,2002-11-04
1078,02445,0765,2017-11-02,2017-11-03
1078,02671,0098,2015-04-12,2015-04-15
1078,02810,0386,2014-02-17,2014-03-14
1079,02900,1378,2012-11-28,2012-12-20
1080,00603,1385,2002-02-23,2002-03-04
1080,02642,0650,2012-02-03,2012-02-18
1081,00743,1063,2014-01-04,2014-01-13
1081,02008,0443,2013-03-08,2013-03-09
1082,02532,0495,2015-02-12,2015-02-16
1083,00588,0626,2021-07-22,2021-08-18
1083,01097,0851,2006-07-19,2006-08-10
1084,02157,0358,2022-12-13,2022-12-17
1084,02785,1427,2020-03-23,2020-04-04
1084,02855,0644,2007-04-21,2007-04-25
1084,02888,1384,2003-09-27,2003-10-09
1085,00331,0137,2010-01-11,2010-02-01
1085,01849,0219,2002-04-04,2002-04-23
1086,00154,0806,2022-01-18,2022-02-02
1086,00281,0189,2017-09-17,2017-09-28
1086,01889,0098,2014-11-23,2014-12-14
1086,02997,0640,2004-02-09,2004-02-21
1087,01193,0736,2012-10-27,2012-10-28
1087,02611,0428,2004-02-04,2004-02-07
1088,00381,0618,2020-02-12,2020-03-11
1088,00686,1044,2010-10-24,2010-10-25
1088,01684,0133,2018-12-02,2018-12-09
1088,01989,1007,2020-10-01,2020-10-29
1088,02127,0456,2010-08-10,2010-08-30
1089,02460,1013,2002-04-01,2002-04-09
1089,02972,0773,2015-03-09,2015-04-02
1090,00061,0266,2002-01-11,2002-02-02
1090,02684,0525,2017-07-02,2017-07-09
1091,01161,1053,2010-04-09,2010-04-25
1091,01973,0898,2009-11-13,2009-11-28
1092,00348,0545,2003-03-08,2003-03-09
1092,00364,1068,2006-09-17,2006-10-07
1092,01254,0202,2006-02-11,2006-03-02
1093,00230,1246,2012-07-14,2012-07-25
1093,00444,1349,2002-09-12,2002-09-13
1093,01000,0240,2019-02-09,2019-02-16
1093,01732,1028,2010-12-12,2010-12-13
1094,00869,0918,2005-11-17,2005-12-17
1095,00532,0007,2012-08-20,2012-09-17
1095,01427,1157,2005-09-21,2005-10-02
1095,02151,0494,2022-05-21,2022-06-18
1095,02390,0747,2010-06-10,2010-06-30
1095,02545,0979,2008-11-24,2008-12-03
1095,02687,0045,2016-03-18,2016-04-06
1095,02904,0715,2002-07-17,2002-08-03
1096,00110,0069,2022-06-14,2022-07-13
1096,02085,0005,2003-08-17,2003-08-30
1097,00153,0331,2014-01-12,2014-01-14
1097,02346,0949,2008-11-01,2008-11-03
1099,00210,0882,2004-11-05,2004-11-30
1099,02025,0085,2007-01-27,2007-02-18
1099,02144,1127,2017-05-14,2017-05-18
1100,02339,1078,2007-07-14,2007-08-03
1100,02495,0899,2004-08-10,2004-08-17
